route_id,service_id,trip_id,trip_headsign,shape_id,block_id
1,1627,2179524:558335:558769,Montreal Street,1778,558769
701,1628,2177770:558336:558884,Express - Cataraqui Centre via Brock/Bath,1377,558884
19,1627,2179686:558337:558893,Woodhaven,826,558893
701,1627,2180097:558338:558871,Express - Cataraqui Centre via Brock/Bath,1377,558871
22,1627,2179848:558339:558795,First Canada via MacCauley,1443,558795
19,1627,2179774:558340:558843,Woodhaven,826,558843
13,1627,2180012:558341:558909,Cataraqui North,1441,558909
31,1627,2179230:558342:558769,Providence Care Hospital,1737,558769
19,1627,2179695:558343:558843,Cataraqui Centre,1300,558843
10,1627,2180050:558344:558854,Amherstview,1362,558854
19,1628,2177543:558345:558822,Cataraqui Centre,952,558822
14,1628,2177598:558346:558815,Cataraqui North,1390,558815
19,1628,2177328:558347:558788,Woodhaven,826,558788
22,1627,2179853:558348:558786,First Canada via MacCauley,1443,558786
11,1627,2179631:558349:558817,Cataraqui Centre,1719,558817
602,1628,2177813:558350:558774,Express - Innovation / Highway 15 via CFB,1576,558774
N1,1628,2178043:558351:558810,Bus Terminal,1768,558810
6,1628,2177488:558352:558815,Cataraqui Centre,1721,558815
1,1627,2179536:558353:558806,Montreal Street,1778,558806
1,1627,2179520:558354:558769,St. Lawrence College,1769,558769
702,1720,2173326:558355:558841,B - Express - Downtown,1812,558841
4,1627,2180265:558356:558836,Downtown via Princess St,1169,558836
1,1628,2177258:558357:558780,St. Lawrence College,1769,558780
15,1701,2167013:558358:558808,Centre 70 Park & Ride,1813,558808
14,1628,2177600:558359:558910,Cataraqui North,1390,558910
15,1701,2167032:558360:558800,Cataraqui Centre,1814,558800
701,1628,2177748:558361:558884,Express - Cataraqui Centre via Brock/Bath,1377,558884
601,1628,2177829:558362:558774,Express - Queen's/KGH via CFB Kingston,1358,558774
10,1628,2177713:558363:558835,Amherstview,1362,558835
15,1720,2172694:558364:558937,Centre 70 Park & Ride,1813,558937
701,1627,2179332:558365:558819,Express - Cataraqui Centre via Brock/Bath,1377,558819
10,1628,2177793:558366:558835,Collins Bay/Bath,1608,558835
32,1627,2179233:558367:558806,St. Lawrence College,1773,558806
501,1628,2177048:558368:558782,Express - Cataraqui Centre via Front/Bayridge,1506,558782
702,1627,2179458:558369:558856,Express - King's Crossing via Division,1584,558856
11,1628,2177280:558370:558772,Train Station,1804,558772
502,1628,2177107:558371:558802,Express - Downtown via Bayridge/Front,1516,558802
11,1627,2179611:558372:558909,Cataraqui Centre,1728,558909
1,1627,2179515:558373:558875,Montreal Street,1778,558875
502,1627,2179081:558374:558865,Express - Cataraqui Centre via Princess,1501,558865
702,1701,2166775:558375:558789,Express - King's Crossing via Downtown,1807,558789
6,1628,2177487:558376:558839,Cataraqui Centre,1721,558839
6,1627,2179580:558377:558905,Saint Lawrence College,1761,558905
15,1708,2168466:558378:558842,Centre 70 Park & Ride,1813,558842
1,1628,2177246:558379:558918,Montreal Street,1778,558918
701,1627,2180105:558380:558944,Express - Cataraqui Centre via Brock/Bath,1377,558944
16,1627,2179798:558381:558786,St. Lawrence College,1759,558786
602,1627,2180167:558382:558913,Express - Innovation / Highway 15 via CFB,1576,558913
31,1627,2179235:558383:558806,Providence Care Hospital,1763,558806
4,1627,2179772:558384:558836,Downtown via Princess St,1169,558836
N1,1628,2178048:558385:558832,Cataraqui Centre,1782,558832
19,1627,2179685:558386:558843,Woodhaven,826,558843
7B,1628,2177646:558387:558772,Bus Terminal,1384,558772
10,1628,2177705:558388:558835,Amherstview,1362,558835
6,1627,2179575:558389:558882,Saint Lawrence College,1761,558882
16,1627,2179816:558390:558803,St. Lawrence College,1759,558803
6,1627,2179650:558391:558882,Cataraqui Centre,1797,558882
15,1720,2172695:558392:558936,Centre 70 Park & Ride,1813,558936
802,1627,2179246:558393:558906,Express - Montreal Street Park & Ride,1312,558906
501,1627,2179120:558394:558863,Express - Cataraqui Centre via Front/Bayridge,1506,558863
701,1627,2179400:558395:558944,Express - Cataraqui Centre via Downtown,1610,558944
1,1627,2179541:558396:558875,Montreal Street,1778,558875
501,1627,2179083:558397:558928,Express - Cataraqui Centre via Front/Bayridge,1523,558928
2,1628,2177181:558398:558899,Division Street,1784,558899
15,1627,2179664:558399:558911,Centre 70 Park & Ride,1813,558911
702,1720,2173183:558400:558823,Express - King's Crossing via Downtown,1807,558823
7,1627,2179919:558401:558888,Cataraqui Centre,1418,558888
702,1720,2173319:558402:558841,B - Express - Downtown,1812,558841
702,1701,2167589:558403:558870,B - Express - Downtown,1812,558870
702,1628,2177886:558404:558831,Express - King's Crossing via Division,1584,558831
15,1708,2168459:558405:558919,Cataraqui Centre,1815,558919
2,1628,2177162:558406:558832,Train Station,1780,558832
15,1724,2164923:558407:558861,Centre 70 Park & Ride,1813,558861
501,1628,2177399:558408:558933,Express - Cataraqui Centre via Front/Bayridge,1506,558933
501,1627,2179037:558409:558863,Express - Cataraqui Centre via Front/Bayridge,1506,558863
701,1628,2177996:558410:558874,Express - Cataraqui Centre via Downtown,1610,558874
702,1720,2173254:558411:558876,Express - King's Crossing via Downtown,1807,558876
6,1627,2179578:558412:558882,Saint Lawrence College,1761,558882
501,1628,2177420:558413:558775,Express - Cataraqui Centre via Front/Bayridge,1506,558775
702,1708,2169020:558414:558925,Express - King's Crossing via Downtown,1807,558925
15,1701,2167020:558415:558808,Centre 70 Park & Ride,1813,558808
1,1627,2179500:558416:558887,Montreal Street,1778,558887
10,1628,2177710:558417:558835,Cataraqui Centre,1396,558835
702,1724,2165523:558418:558868,B - Express - Downtown,1812,558868
2,1628,2177192:558419:558899,Train Station,1780,558899
7,1627,2179922:558420:558847,Cataraqui Centre,1418,558847
702,1720,2173345:558421:558826,B - Express - Downtown,1811,558826
701,1628,2177894:558422:558831,Express - Cataraqui Centre via Brock/Bath,1377,558831
702,1627,2180237:558423:558871,B - Express - Downtown,1812,558871
702,1628,2177961:558424:558864,Express - King's Crossing via Division,1584,558864
701,1627,2179412:558425:558856,Express - Cataraqui Centre via Downtown,1610,558856
15,1724,2164963:558426:558777,Cataraqui Centre,1814,558777
702,1628,2178059:558427:558884,B - Express - Downtown,1812,558884
702,1724,2165494:558428:558787,Express - King's Crossing via Downtown,1807,558787
31,1627,2179218:558429:558769,B - Kingston Centre,1790,558769
6B,1628,2177479:558430:558837,B - Gardiners Centre,1419,558837
2,1627,2179312:558431:558804,Train Station,1780,558804
4,1627,2179747:558432:558892,Downtown via Princess St,1170,558892
501,1627,2179126:558433:558836,Express - Cataraqui Centre via Front/Bayridge,1506,558836
801,1627,2180100:558434:558852,Express - Cataraqui Centre via Brock/Bath,1468,558852
501,1628,2177078:558435:558783,Express - Cataraqui Centre via Front/Bayridge,1506,558783
15,1627,2179656:558436:558909,Centre 70 Park & Ride,1813,558909
702,1627,2179404:558437:558819,Express - King's Crossing via Division,1584,558819
702,1708,2169092:558438:558859,Express - King's Crossing via Downtown,1807,558859
702,1701,2167597:558439:558855,B - Express - Downtown,1812,558855
801,1628,2177746:558440:558884,Express - Cataraqui Centre via Brock/Bath,1468,558884
1,1628,2177241:558441:558844,Montreal Street,1778,558844
702,1708,2169142:558442:558872,B - Express - Downtown,1812,558872
13,1628,2177799:558443:558794,Cataraqui North,1441,558794
7B,1628,2177624:558444:558939,Bus Terminal,1380,558939
501,1627,2179094:558445:558790,Express - Downtown via Princess St,1117,558790
15,1701,2167010:558446:558924,Cataraqui Centre,1810,558924
702,1724,2165508:558447:558770,B - Express - Downtown,1812,558770
702,1627,2179426:558448:558819,Express - King's Crossing via Downtown,1807,558819
10,1627,2180025:558449:558854,Amherstview,1362,558854
2,1627,2179296:558450:558880,Train Station,1780,558880
15,1627,2179678:558451:558909,Cataraqui Centre,1814,558909
22,1628,2177491:558452:558809,First Canada via MacCauley,1443,558809
1,1627,2179555:558453:558869,St. Lawrence College,1769,558869
601,1627,2180129:558454:558816,Express - Queen's/KGH via CFB Kingston,1358,558816
N1,1628,2178042:558455:558832,Bus Terminal,1768,558832
1,1627,2179498:558456:558887,Montreal Street,1778,558887
19,1627,2179863:558457:558803,Cataraqui Centre,1300,558803
801,1628,2177733:558458:558766,Express - Cataraqui Centre via Brock/Bath,1468,558766
4,1627,2179769:558459:558836,Downtown via Princess St,1169,558836
501,1628,2177068:558460:558845,Express - Downtown via Princess St,1117,558845
702,1724,2165474:558461:558940,Express - King's Crossing via Downtown,1807,558940
15,1628,2177438:558462:558910,Cataraqui Centre,1815,558910
15,1724,2164916:558463:558885,Centre 70 Park & Ride,1813,558885
4,1628,2178036:558464:558796,Cataraqui Centre via Princess St,1499,558796
702,1724,2165465:558465:558942,Express - King's Crossing via Downtown,1807,558942
31,1627,2179204:558466:558887,Providence Care Hospital,1763,558887
32,1628,2177228:558467:558918,St. Lawrence College,1773,558918
502,1628,2177396:558468:558933,Express - Downtown via Bayridge/Front,1516,558933
702,1720,2173210:558469:558901,Express - King's Crossing via Downtown,1807,558901
4,1628,2177530:558470:558796,Downtown via Princess St,1170,558796
702,1628,2178076:558471:558766,B - Express - Downtown,1812,558766
702,1627,2179374:558472:558944,Express - King's Crossing via Division,1584,558944
702,1627,2180234:558473:558871,B - Express - Downtown,1812,558871
7,1628,2177581:558474:558910,Grant Timmins/Dalton via John Counter Blvd,1385,558910
22,1628,2177557:558475:558910,A - Innovation / Highway 15,1725,558910
1,1627,2179549:558476:558869,Montreal Street,1778,558869
501,1627,2179135:558477:558892,Express - Cataraqui Centre via Front/Bayridge,1506,558892
2,1628,2177187:558478:558891,Train Station,1780,558891
15,1724,2164929:558479:558771,Centre 70 Park & Ride,1813,558771
702,1627,2179416:558480:558819,Express - King's Crossing via Downtown,1807,558819
702,1628,2177901:558481:558831,Express - King's Crossing via Division,1584,558831
2,1628,2177157:558482:558832,Division Street,1784,558832
19,1628,2177307:558483:558775,Woodhaven,826,558775
11,1628,2177302:558484:558877,Cataraqui Centre,1719,558877
701,1627,2180191:558485:558906,Express - Cataraqui Centre via Brock/Bath,1377,558906
6B,1628,2177471:558486:558908,B - Gardiners Centre,1419,558908
1,1627,2179556:558487:558869,St. Lawrence College,1769,558869
10,1628,2177696:558488:558835,Cataraqui Centre,1396,558835
501,1628,2177382:558489:558796,Express - Cataraqui Centre via Front/Bayridge,1506,558796
1,1627,2179551:558490:558869,Montreal Street,1778,558869
15,1724,2164927:558491:558768,Centre 70 Park & Ride,1813,558768
601,1627,2180119:558492:558816,Express - Queen's/KGH via CFB Kingston,1358,558816
6,1627,2179565:558493:558905,Saint Lawrence College,1761,558905
7B,1627,2180219:558494:558944,Bus Terminal,1384,558944
702,1701,2166808:558495:558867,Express - King's Crossing via Downtown,1807,558867
702,1724,2165475:558496:558942,Express - King's Crossing via Downtown,1807,558942
1,1627,2179554:558497:558869,Montreal Street,1778,558869
32,1627,2179192:558498:558869,St. Lawrence College,1773,558869
501,1628,2177087:558499:558783,Express - Downtown via Princess St,1117,558783
31,1628,2177209:558500:558780,Providence Care Hospital,1763,558780
702,1724,2165501:558501:558820,B - Express - Downtown,1811,558820
502,1627,2179077:558502:558865,Express - Cataraqui Centre via Princess,1501,558865
11,1628,2177301:558503:558837,Cataraqui Centre,1719,558837
702,1701,2166792:558504:558789,Express - King's Crossing via Downtown,1807,558789
11,1628,2177282:558505:558815,Train Station,1804,558815
701,1628,2177897:558506:558831,Express - Cataraqui Centre via Downtown,1610,558831
701,1628,2177749:558507:558884,Express - Cataraqui Centre via Brock/Bath,1377,558884
11,1627,2179600:558508:558909,Train Station,1804,558909
14,1627,2179984:558509:558905,Cataraqui North,1390,558905
702,1627,2180240:558510:558906,B - Express - Downtown,1812,558906
12,1627,2180652:558511:558920,CFB Kingston,1816,558920
15,1720,2172710:558512:558838,Centre 70 Park & Ride,1813,558838
802,1627,2179260:558513:558871,Express - Montreal Street Park & Ride,1312,558871
2,1627,2179313:558514:558804,Train Station,1780,558804
14,1627,2179982:558515:558879,Cataraqui North,1390,558879
2,1627,2179286:558516:558830,Train Station,1780,558830
7,1628,2177683:558517:558822,Cataraqui Centre,1394,558822
15,1627,2180188:558518:558805,B - Gardiners Centre,1738,558805
15,1628,2177431:558519:558910,Centre 70 Park & Ride,1813,558910
801,1627,2179474:558520:558906,Express - Cataraqui Centre via Brock/Bath,1468,558906
14,1628,2177596:558521:558772,Cataraqui North,1390,558772
15,1627,2179671:558522:558909,Cataraqui Centre,1814,558909
12,1627,2180655:558523:558920,CFB Kingston,1816,558920
702,1627,2179421:558524:558944,Express - King's Crossing via Downtown,1807,558944
22,1627,2180279:558525:558816,A - First Canada,1438,558816
501,1628,2177070:558526:558783,Express - Cataraqui Centre via Front/Bayridge,1506,558783
702,1724,2165510:558527:558781,B - Express - Downtown,1812,558781
1,1628,2177247:558528:558844,Montreal Street,1778,558844
501,1628,2177092:558529:558783,Express - Cataraqui Centre via Front/Bayridge,1523,558783
702,1627,2179424:558530:558856,Express - King's Crossing via Division,1584,558856
32,1628,2177237:558531:558918,St. Lawrence College,1773,558918
702,1628,2178072:558532:558884,B - Express - Downtown,1812,558884
501,1628,2177086:558533:558783,Express - Downtown via Princess St,1117,558783
22,1627,2179841:558534:558795,Innovation / Highway 15,1727,558795
11,1627,2179613:558535:558805,Train Station,1381,558805
702,1720,2173178:558536:558823,Express - King's Crossing via Downtown,1807,558823
602,1628,2177874:558537:558776,Express - Innovation / Highway 15 via CFB,1576,558776
1,1627,2179534:558538:558806,Montreal Street,1778,558806
702,1701,2166810:558539:558883,Express - King's Crossing via Downtown,1807,558883
15,1627,2179669:558540:558892,Centre 70 Park & Ride,1813,558892
7B,1628,2178050:558541:558832,Bus Terminal,1384,558832
15,1720,2172697:558542:558903,Cataraqui Centre,1815,558903
502,1628,2177104:558543:558802,Express - Downtown via Bayridge/Front,1516,558802
502,1628,2177401:558544:558933,Express - Downtown via Bayridge/Front,1516,558933
4,1627,2179694:558545:558935,Cataraqui Centre via Princess St,1499,558935
702,1628,2178055:558546:558923,B - Express - Downtown,1812,558923
502,1627,2179144:558547:558892,Express - Downtown via Bayridge/Front,1516,558892
7,1627,2179942:558548:558909,Grant Timmins/Dalton via John Counter Blvd,1385,558909
501,1627,2179108:558549:558863,Express - Downtown via Princess St,1117,558863
801,1628,2177788:558550:558766,Express - Cataraqui Centre via Brock/Bath,1468,558766
7,1627,2179910:558551:558911,Cataraqui Centre,1418,558911
601,1628,2177811:558552:558774,Express - Queen's/KGH via CFB Kingston,1358,558774
4,1628,2177381:558553:558796,Downtown via Princess St,1169,558796
16,1627,2179888:558554:558786,First Canada,1766,558786
19,1627,2179868:558555:558892,Cataraqui Centre,1300,558892
10,1628,2177709:558556:558835,Amherstview,1362,558835
22,1628,2177593:558557:558886,A - Innovation / Highway 15,1725,558886
1,1627,2179503:558558:558887,St. Lawrence College,1769,558887
702,1708,2169140:558559:558858,B - Express - Downtown,1812,558858
702,1708,2169065:558560:558859,Express - King's Crossing via Downtown,1807,558859
1,1627,2179522:558561:558769,Montreal Street,1778,558769
16,1627,2179809:558562:558795,St. Lawrence College,1759,558795
19,1628,2177403:558563:558933,Cataraqui Centre,1300,558933
15,1720,2172702:558564:558936,Cataraqui Centre,1815,558936
19,1628,2177533:558565:558775,Cataraqui Centre,1300,558775
501,1627,2179112:558566:558863,Express - Downtown via Princess St,1117,558863
7,1627,2179959:558567:558909,Grant Timmins/Dalton via John Counter Blvd,1385,558909
501,1627,2179131:558568:558836,Express - Cataraqui Centre via Front/Bayridge,1506,558836
702,1627,2179444:558569:558944,Express - King's Crossing via Downtown,1807,558944
